,SHY,GSG,TLT,SPY,VTI,BND,VNQ,VWO,VEA,EWJ,EFA,GLD,QQQ,HYG,VGK,SHV,UST,IWM,EEM,LQD,IEF,AGG,DBC
2012-06-04,78.20948,29.6,104.3541,106.9507,55.01246999999999,66.41184,41.71907,29.0877,21.92771,30.2672,46.94,157.32,55.41206999999999,52.90047,28.44992,104.2978,51.31832,64.6693,30.32733,87.38693,93.30019,90.1333,24.86
2012-06-05,78.22800000000001,29.52,102.9582,107.7606,55.43216,66.27809,42.58003,29.19711,22.04113,30.6477,47.27,157.14,55.63966,53.23668000000001,28.537440000000004,104.2978,50.96976,65.50346,30.40963,87.19925,92.99113,89.94711,24.77
2012-06-06,78.20023,30.02,100.9006,110.1818,56.724790000000006,66.15221,43.52365,30.01769,22.67628,31.13198,48.6,157.21,56.91413000000001,53.80517,29.52199,104.2978,50.22796,67.11909,31.29846,86.94399,92.38161,89.67996,25.23
2012-06-07,78.19096,29.82,101.0539,110.2486,56.65764,66.17581,43.21371,30.15836,22.72165,30.92443,48.67,154.5,56.68654,54.006890000000006,29.57304,104.2789,50.4514,66.68007,31.48775,87.12418000000001,92.60482,89.81758,25.06
2012-06-08,78.19096,29.95,101.0297,111.1252,57.15286,66.21515,43.82672,29.90828,22.63847,30.6477,48.51,154.73,57.23274,54.21473,29.63868,104.2884,50.61227,67.58447,31.21616,87.447,92.6735,89.77711,25.14
2012-06-11,78.19096,29.27,101.4896,109.7226,56.35546,66.27023,42.84177,29.54097,22.43432,30.50934,48.04,155.36,56.267790000000005,53.86019,29.23027,104.2978,50.844640000000005,66.09176,30.77175,87.43198000000001,92.92245,89.85806,24.68
2012-06-12,78.15392,29.55,100.5617,110.9749,56.96821,66.16794,43.24815,30.15836,22.82751,30.85525,48.84,156.46,56.95054,54.23919,29.84288,104.2978,50.34415,66.92593000000001,31.40545,87.17673,92.42454,89.78520999999999,24.8
2012-06-13,78.14465,29.31,101.5542,110.2653,56.54852,66.30956,43.02774,30.00988,22.65359,30.68229,48.45,157.12,56.5591,54.08025,29.53657,104.2978,50.808890000000005,66.15321999999999,31.29023,87.49203,92.91388,90.01997,24.61
2012-06-14,78.15392,29.73,101.4251,111.4341,57.13608000000001,66.27023,43.65452,30.18181,22.77458,30.92443,48.81,157.75,56.76846999999999,54.4837,29.835590000000003,104.2978,50.57652,66.90836,31.51244,87.38693,92.66492,89.95521,24.9
2012-06-15,78.1817,29.65,101.9899,112.5741,57.72364,66.41971,43.92315,30.66634,23.12996,31.37412,49.5,157.84,57.47387,54.5815,30.27316,104.2884,50.99658,67.80399,32.08854,87.74729,93.09416,90.16568,24.86
2012-06-18,78.16318000000001,29.54,102.5386,112.7923,57.89151,66.42758,44.2882,30.78357,23.07703,31.4433,49.36,157.93,58.01221,54.59984,29.988740000000004,104.2789,50.92508,67.88301,32.15438,87.70975,93.06841,90.1414,24.88
2012-06-19,78.15392,29.83,101.1992,113.8832,58.50425,66.34103,44.46727,31.26029,23.43997,31.61626,50.18,157.16,58.61441,54.98495,30.74721,104.2884,50.63015,69.05962,32.67286,87.62716999999999,92.75076,90.03616,25.09
2012-06-20,78.12614,29.07,101.6994,113.6986,58.395140000000005,66.21515,44.44661,31.20558,23.60632,31.89298,50.47,155.97,58.660030000000006,55.1989,30.90036,104.2884,50.37959,68.95425,32.565870000000004,87.6647,92.5619,89.89854,24.68
2012-06-21,78.1354,28.47,102.24,111.1474,57.07731999999999,66.3253,43.7234,30.0724,22.98629,31.43164,48.02,152.02,57.200140000000005,54.74655,30.0252,104.2978,50.612,67.27715,31.37356,87.79984,92.75935,90.01997,24.15
2012-06-22,78.14465,28.81,100.8764,112.0034,57.53898,66.19154,43.73029,30.18962,23.21313,31.64118,48.44,152.64,57.80235,55.11943,30.33151,104.2884,50.20081,68.04106,31.4735,87.73228,92.35586,89.89045,24.39
2012-06-25,78.14465,28.9,102.3449,110.2074,56.59917,66.36463,43.50737,29.642570000000003,22.68384,31.15225,47.36,153.76,56.68918000000001,55.03385,29.49282,104.2884,50.7282,66.97861,30.8905,87.9575,92.86237,90.17378,24.64
2012-06-26,78.12614,29.07,101.9415,110.7613,56.869130000000006,66.29383,43.6532,29.90828,22.81238,31.501490000000004,47.66,152.62,57.04503,54.95439,29.69702,104.2789,50.4958,67.24086,31.157020000000003,88.04759,92.65633,90.07664,24.81
2012-06-27,78.12614,29.35,102.1029,111.76,57.41749,66.36463,43.82682,30.0724,23.03166,31.74595,48.12,152.83,57.39175,55.28448,29.959570000000003,104.2694,50.68351,68.33508,31.3569,88.16771,92.7851,90.11711,24.95
2012-06-28,78.1354,29.02,102.353,111.4411,57.299380000000006,66.43545,44.30599,29.94736,23.05434,32.19997,48.22,151.05,56.75305,55.27837,29.85017,104.2884,50.96061,68.22035,31.20699,88.30285,93.08557,90.22235,24.68
2012-06-29,78.1354,30.44,101.0217,114.2273,58.80104,66.38824,45.437940000000005,31.20558,23.87096,32.86352,49.96,155.19,58.54142,55.80407,31.235840000000003,104.2884,50.477920000000005,70.20581,32.59785,88.28031999999999,92.65633,90.10093,25.75
2012-07-02,78.15958,30.33,102.0638,114.563,58.96133,66.52805,45.93795,31.23684,24.03731,32.75875,50.29,155.09,58.71477,55.86425,31.45463,104.2789,50.9338,71.01765,32.58953,88.74923000000001,93.0863,90.27386,25.7
2012-07-03,78.14104,31.36,101.2794,115.3183,59.4422,66.43343,46.20879,31.807340000000003,24.28683,33.17784,50.75,157.46,59.20749,56.06712,31.72447,104.2884,50.612,71.94419,33.23915,88.82455,92.85416,90.20897,26.42
2012-07-05,78.16884,31.43,101.797,114.798,59.19755,66.62267,45.92406,31.53381,23.91633,32.75875,49.91,155.68,59.24398000000001,56.07327,31.00246,104.2789,50.82653,71.86478000000001,32.88935,89.05054,93.10349,90.44421,26.52
2012-07-06,78.19663,30.7,102.743,113.707,58.64076,66.68575,46.03517,30.96331,23.65925,32.61906,49.44,153.71,58.50492,55.9995,30.60864,104.2884,51.27348,71.06177,32.2897,89.27651,93.4302,90.50909,25.91
2012-07-09,78.19663,31.18,103.6487,113.5644,58.497330000000005,66.81192,46.08378,30.822640000000003,23.61388,32.44444,49.33,154.04,58.39542,56.01795,30.61593,104.2884,51.55058,70.78822,32.1731,89.33677,93.68813,90.68755,26.37
2012-07-10,78.19663,30.8,103.8589,112.5741,57.97429,66.875,45.590720000000005,30.51785,23.42484,32.09519,49.0,152.15,57.82059,55.77204,30.47007,104.2789,51.56846,70.00286,31.81497,89.31416999999999,93.73112,90.72811,26.03
2012-07-11,78.20589,31.24,103.9883,112.5908,57.93211,66.78038000000001,45.63934,30.65853,23.52314,32.165040000000005,49.15,152.99,57.50124,55.95032,30.58676,104.2789,51.51483,69.7646,31.981540000000003,89.46481999999999,93.64514,90.71999,26.32
2012-07-12,78.22443,31.25,104.7241,112.0453,57.704330000000006,66.90654,45.778220000000005,30.173990000000003,23.2585,31.67611,48.66,152.59,56.96291,55.82737,30.25129,104.2789,51.7383,69.52634,31.44851,89.91679,93.86008,90.88223,26.38
2012-07-13,78.24295,31.59,104.4492,113.9252,58.60701,66.91443000000001,46.34073,30.73668,23.59875,31.99042,49.35,154.14,57.82972,55.9995,30.78367,104.2884,51.62209,70.39112,32.0565,89.94691,93.78271,90.91468,26.7
2012-07-16,78.27074,32.1,104.9344,113.6567,58.4636,66.95385999999999,46.43101,30.67416,23.59119,31.85073,49.34,154.21,57.66548,55.78433,30.77638,104.2789,51.80981,70.10874,31.981540000000003,90.19549,93.98904,90.98768,27.03
2012-07-17,78.26148,32.09,104.1096,114.4371,58.85167,66.9302,46.87546,31.04147,23.67437,31.71103,49.48,153.47,57.96658000000001,56.04868,30.93682,104.2789,51.56846,70.35583000000001,32.4063,90.19549,93.74831,90.95523,27.06
2012-07-18,78.28001,32.59,104.1662,115.2848,59.273480000000006,67.04059000000001,46.59768,30.93206,23.84828,31.8158,49.87,153.05,58.75127,56.2823,31.16291,104.2884,51.67573,70.78822,32.32301,90.69264,93.84289,91.13369,27.3
2012-07-19,78.29853,33.34,103.8994,115.5869,59.37471,67.02481999999999,46.11156,31.24466,24.04487,32.06027,50.33,153.38,59.39909,56.42369,31.461920000000003,104.2789,51.5774,70.54996,32.622840000000004,90.85083,93.70532,91.06068,27.63
2012-07-20,78.30779,33.19,105.1689,114.5295,58.834790000000005,67.15099000000001,45.8685,30.78357,23.51558,31.291940000000004,49.15,153.67,58.61441,56.15934,30.62323,104.2789,51.98859,69.64989,32.139790000000005,90.91862,94.07502,91.19047,27.63
2012-07-23,78.31706,32.34,105.7592,113.3713,58.1852,67.18253,45.53517,30.02551,23.0241,30.87285,48.14,153.03,57.90271,56.06712,29.87205,104.2884,52.0601,68.53801999999999,31.2986,90.62485,94.22977,91.27158,27.05
2012-07-24,78.29853,32.2,106.5921,112.3978,57.66214,67.26138,45.38239,29.90046,22.75945,30.59346,47.62,153.52,57.4465,55.72285,29.43447,104.2884,52.30145,67.63795,31.165340000000004,90.76797,94.41032,91.38515,26.89
2012-07-25,78.30779,32.34,106.867,112.423,57.67058000000001,67.30869,45.36155,30.02551,22.89556,30.59346,47.87,155.67,57.063280000000006,55.60604,29.7189,104.2789,52.34615,67.78796,31.31526,90.94122,94.46191,91.41759,27.09
2012-07-26,78.30779,32.36,105.8886,114.2777,58.54796,67.26138,45.76434,30.66634,23.59119,31.04747,49.33,156.77,57.82059,56.177780000000006,30.87119,104.2789,52.10479,68.37037,32.02319,91.08434,94.16959,91.36081,27.14
2012-07-27,78.25220999999999,32.78,103.8913,116.3841,59.70373000000001,67.00905999999999,46.20184,31.56507,24.112920000000003,31.60626,50.37,157.54,59.189240000000005,56.50976,31.62966,104.2884,51.33605,69.99403000000001,32.92266,90.65498,93.49039,91.08502,27.42
2012-07-30,78.28927,32.81,104.6675,116.3841,59.64467,67.13521999999999,46.41712,31.37752,24.05243,31.43164,50.31,157.43,59.14362,56.50976,31.60049,104.2789,51.64891,69.75578,32.73111,90.8885,93.7913,91.23914,27.58
2012-07-31,78.30779,32.23,104.8778,115.5701,59.31566,67.20618,46.34767,31.2681,23.93145,31.39671,50.0,156.49,59.12537,56.37451,31.337940000000003,104.2884,51.80087,69.13808,32.5812,91.35551,93.95466,91.32836,27.25
2012-08-01,78.29473,32.46,104.3531,115.4694,59.079440000000005,67.12495,46.12545,31.3697,23.94658,31.291940000000004,50.01,155.14,58.95201,56.680330000000005,31.39628,104.2887,51.49695,67.99975,32.6395,91.25334,93.61214,91.22279,27.29
2012-08-02,78.304,32.09,104.9446,114.6721,58.6745,67.25139,46.2574,30.93206,23.61388,31.15225,49.31,154.13,58.74215,56.4516,30.76909,104.2982,51.70255,67.75267,32.25638,91.31379,93.83601,91.23904,27.06
2012-08-03,78.2762,32.99,103.2511,116.9464,59.86402,67.00641,46.61851,31.85423,24.40781,31.501490000000004,50.99,155.55,59.85531,56.6865,32.15475,104.2982,51.16621,69.36751,33.25581,91.09466,93.34522,91.0196,27.52
2012-08-06,78.28546999999999,33.09,103.2916,117.173,60.01586999999999,67.06963,46.5699,32.049609999999994,24.55904,31.8158,51.35,156.3,60.31152,56.64941999999999,32.36625,104.2793,51.23772,69.90579,33.46402,91.21556,93.40549,91.15778,27.68
2012-08-07,78.2484,33.42,101.9627,117.7605,60.37864,66.89577,46.02128,32.11213,24.77831,32.19997,51.78,156.28,60.81336,56.53815,32.62151,104.2887,50.73714,70.54114,33.55563,90.73949,92.9147,90.91395,27.89
2012-08-08,78.2206,33.55,101.4197,117.9032,60.45456,66.87996,45.70878,32.20591,24.78588,32.13012,51.75,156.48,60.785990000000005,56.575230000000005,32.59962,104.2793,50.5673,70.43524000000001,33.62226,90.48257,92.78555,90.80016,27.97
2012-08-09,78.2206,33.72,101.3468,118.0039,60.50518,66.84045,45.56295,32.36221,24.77075,32.19997,51.78,156.99,60.96847,56.58142,32.54858,104.2793,50.53155,70.77056,33.76385,90.42212,92.71666,90.77578,28.2
2012-08-10,78.23914,33.53,101.8573,118.1969,60.62329,66.91948000000001,45.625440000000005,32.5107,24.81612,32.23489,51.87,157.18,61.00496999999999,56.53196,32.64338,104.2887,50.78184,70.52348,33.922090000000004,90.67904,92.98358,90.92207,28.05
2012-08-13,78.2484,33.3,101.6871,118.1381,60.57267,66.92738,45.590720000000005,32.24498,24.7027,32.165040000000005,51.62,155.99,61.15096,56.56287,32.49023,104.2887,50.74608,70.40878000000001,33.62226,90.49013,92.92331,90.91395,27.83
2012-08-14,78.22986999999999,33.46,100.3096,118.1549,60.5558,66.76143,45.4935,32.2528,24.75563,32.13012,51.74,155.13,61.17833,56.64941999999999,32.60692,104.2887,50.21869,70.24110999999999,33.61393,90.08207,92.46696,90.70263,27.86
2012-08-15,78.20206,33.74,98.89965,118.2892,60.69078,66.52435,45.70183,32.16684,24.67246,31.9555,51.59,155.63,61.33345,56.37742,32.59962,104.2793,49.68236,70.85880999999999,33.563959999999994,89.65890999999999,92.00199,90.41004,28.1
2012-08-16,78.19279,33.95,98.05692,119.162,61.15476999999999,66.45322,46.04906,32.49507,24.95222,32.374590000000005,52.23,156.56,62.063390000000005,56.5876,32.96428,104.2887,49.44101,71.60004,33.87212,89.39442,91.77812,90.29626,28.21
2012-08-17,78.20206,34.11,98.535,119.3214,61.27288000000001,66.56385999999999,46.06295,32.31532,25.0354,32.61906,52.3,156.72,62.33712,56.5876,32.99345,104.2887,49.61978,72.10303,33.70555,89.51533,91.89006,90.40192,28.25
2012-08-20,78.20206,34.17,98.73758,119.3298,61.26445,66.53225,45.931,32.31532,24.95222,32.549209999999995,52.24,157.26,62.42836,56.6556,32.92052,104.2793,49.66448,71.94419,33.68889,89.76469,91.94172,90.36941,28.38
2012-08-21,78.20206,34.45,99.17516,118.969,61.1379,66.65078000000001,46.028220000000005,32.24498,25.09589,32.549209999999995,52.54,158.83,62.182,56.779230000000005,33.168479999999995,104.2793,49.71811,71.90008,33.63892,89.91582,92.01922,90.49132,28.64
2012-08-22,78.2484,34.61,100.812,119.0193,61.06197,66.91948000000001,46.00045,32.26843,25.06565,32.51429,52.48,160.54,62.43748000000001,56.7236,33.139309999999995,104.2793,50.477920000000005,71.55592,33.655570000000004,90.42967,92.73388,90.88144,28.79
2012-08-23,78.25766,34.32,101.2334,118.0542,60.60641,66.95109000000001,45.86156,31.98709,24.92954,32.51429,52.18,161.89,61.92653000000001,56.71124,32.88405,104.2982,50.67457,71.05294,33.34742,90.49769,92.89748,90.94646,28.65
2012-08-24,78.25766,34.09,101.1361,118.7592,60.9523,66.95109000000001,46.01434,32.002720000000004,24.8993,32.47936,52.1,161.97,62.309740000000005,56.96469,32.833,104.2982,50.58518,71.24708000000001,33.35575,90.59592,92.85442,90.88144,28.52
2012-08-27,78.2484,34.05,101.7277,118.7843,60.94387,67.05382,46.15323,31.6823,24.92954,32.374590000000005,52.13,161.36,62.41011,56.92141,32.949690000000004,104.2982,50.82653,71.45886,33.01428,90.70927,93.09552,91.00335,28.39
2012-08-28,78.25766,34.12,101.9708,118.6668,60.93543,67.07751999999999,46.31295,31.6276,24.8993,32.09519,52.08,161.64,62.41011,56.87196,32.92052,104.2982,50.9338,71.78535,32.94765,90.83773,93.12996,91.07649,28.41
2012-08-29,78.25766,34.09,101.5251,118.7592,61.01136,67.02221,46.29906,31.471290000000003,24.83124,32.19997,51.92,160.59,62.41011,56.95231999999999,32.78195,104.2887,50.80865,72.00596,32.78941,90.64882,93.06968,90.98709,28.46
2012-08-30,78.26693,34.09,102.0518,117.9032,60.5558,67.07751999999999,46.19489,31.08836,24.48343,31.60626,51.15,160.52,61.780530000000006,56.92759,32.4173,104.2982,51.04107,71.2912,32.4063,90.67904,93.24189,91.04398,28.49
2012-08-31,78.31326999999999,34.54,103.4942,118.4654,60.91856,67.31461,46.34073,31.34625,24.71782,31.64118,51.6,164.22,62.19113,57.07596,32.80383,104.3077,51.63103,71.58241,32.71445,91.30624,93.84462,91.32845,28.79
2012-09-04,78.30724000000001,34.45,103.39,118.3563,60.876380000000005,67.2701,46.66712,31.19777,24.5666,31.22209,51.34,164.48,62.12725,57.0749,32.70902,104.2991,51.38074,72.456,32.53955,91.08997,93.62975,91.31094,28.8
2012-09-05,78.30724000000001,34.28,102.9027,118.2556,60.876380000000005,67.2701,46.58379,31.03365,24.51367,30.83793,51.2,164.31,62.063390000000005,57.08112,32.7309,104.2991,51.28241,72.47365,32.36465,91.12787,93.59526,91.31094,28.66
2012-09-06,78.27016,34.22,101.1893,120.6558,62.0912,67.1117,47.00046,31.69793,25.11857,31.25702,52.48,164.89,63.44115,57.41678,33.72275,104.2991,50.74608,73.80611,33.089240000000004,90.72609,92.95721,91.09922,28.65
2012-09-07,78.2887,34.64,100.7183,121.1258,62.39491,67.1117,47.04212,32.44036,25.48907,31.67611,53.26,168.44,63.34991,57.51623000000001,34.19679,104.2991,50.79972,74.35322,33.84713,90.9156,93.07792,91.1155,28.97
2012-09-10,78.27016,34.64,100.962,120.4376,62.02371,67.12755,46.67406,32.049609999999994,25.28492,31.67611,52.84,167.29,62.53785,57.422990000000006,33.84673,104.2991,50.84441,74.01789000000001,33.41405,90.90802,93.12103,91.13179,29.01
2012-09-11,78.2887,34.74,100.3286,120.7733,62.1587,67.04043,46.81296,32.40129,25.57981,31.8158,53.44,167.9,62.43748000000001,57.8146,34.34265,104.2991,50.64775,74.17673,33.81382,90.98383,92.94859,91.02592,29.07
2012-09-12,78.27943,34.75,99.078,121.1761,62.42021999999999,66.94539,46.91018,32.54196,25.71591,32.165040000000005,53.79,167.92,62.61996,57.98864,34.459340000000005,104.2991,50.22763,74.55618,33.96373,90.8019,92.4916,90.85491,29.22
2012-09-13,78.30724000000001,34.93,98.68822,123.0224,63.35665,67.08001999999999,47.48657,33.37036,26.15447,32.6889,54.6,171.31,63.46852,58.3616,35.03548,104.3085,50.38853,75.53567,34.879870000000004,91.28706,92.7589,91.06664,29.42
2012-09-14,78.27016,35.35,96.06531,123.5679,63.6941,66.7474,47.75047,33.776740000000004,26.38887,33.038140000000006,55.15,171.8,64.03423000000001,58.35538,35.40013,104.3085,49.51252,76.24161,35.28797,90.74125,91.88804,90.69205,29.73
2012-09-17,78.27016,34.38,97.21841,123.1483,63.43258,66.84244,47.61157,33.47977,26.237640000000003,32.72383,54.86,170.4,64.06161,58.30566,35.20322,104.3085,49.74493,75.88864000000001,34.90485,91.05206,92.07774,90.83863,28.91
2012-09-18,78.27943,34.11,97.70564,123.0476,63.3229,66.92163000000001,47.16018,33.45633,26.15447,32.79368,54.63,171.72,64.11635,58.33051999999999,35.00631,104.3085,50.00415,75.64156,34.92151,91.33255,92.31053,90.89564,28.7
2012-09-19,78.27943,33.35,98.34716,123.1148,63.37351999999999,67.00875,46.89629,33.44851,26.21496,32.86352,54.86,171.74,64.23496999999999,58.255930000000006,35.144870000000004,104.2991,50.18293,75.50919,34.92151,91.48416,92.52609,91.07478,28.28
2012-09-20,78.26089,33.65,98.59077,123.1232,63.28916,67.02459,46.20184,33.28439,26.04861,32.51429,54.51,171.47,64.1711,57.98243000000001,34.875029999999995,104.2991,50.27232,75.17387,34.7133,91.40836,92.57783,91.01778,28.44
2012-09-21,78.27016,33.81,98.70446,123.072,63.30603000000001,67.09586999999999,46.20879,33.3391,26.09398,32.6889,54.55,171.96,64.18958,57.90162,35.0136,104.2991,50.42428,75.44743000000001,34.79659,91.57513,92.77614,91.16436,28.63
2012-09-24,78.27943,33.5,99.47591,122.8864,63.16531,67.16714,46.037290000000006,33.319320000000005,26.03148,32.61906,54.35,171.05,63.81441,57.82703000000001,34.85544,104.2991,50.69245,75.2008,34.76327,91.71159,92.98307,91.26208,28.33
2012-09-25,78.26089,33.49,100.4585,121.5787,62.52101999999999,67.30178000000001,45.35832,32.836659999999995,25.83088,32.61906,53.98,170.77,62.91769,57.3111,34.5421,104.2896,51.01425,74.12005,34.2469,91.89352,93.32796,91.40866,28.36
2012-09-26,78.27943,33.19,101.5385,120.9037,62.105630000000005,67.41266,45.35131,32.68632,25.56856,32.26981,53.43,169.81,62.40526,57.02517,34.04971,104.2896,51.44331,73.65054,34.08866,92.15126,93.71597,91.49824,28.16
2012-09-27,78.2887,33.65,100.8158,122.0343,62.72448000000001,67.37305,45.54731,33.20854,25.86175,32.65398,54.07,172.34,63.2654,57.64677,34.51226,104.2896,51.22878,74.44781,34.63002,92.10578,93.51766,91.44124,28.51
2012-09-28,78.32578000000001,33.8,100.8726,121.469,62.43625,67.43642,45.47731,33.01073,25.36797,32.02535,53.0,171.89,62.74383,57.37327,33.7662,104.2991,51.34499,73.91631,34.4218,92.31046,93.51766,91.57153,28.68
2012-10-01,78.32745,33.88,101.2467,121.7896,62.54646,67.4876,45.14132,33.35888,25.56856,31.92058,53.43,172.3,62.65232,57.27647,34.14669,104.2912,51.39862,74.16434,34.76327,92.5567,93.69144,91.53645,28.72
2012-10-02,78.3089,33.71,101.1084,121.9161,62.63971,67.4876,45.48431,33.33514,25.66115,31.78088,53.64,172.1,62.835330000000006,57.420190000000005,34.37797,104.3007,51.38968,74.30608000000001,34.81324,92.58712,93.63101,91.60987,28.57
2012-10-03,78.3089,32.93,101.1409,122.4139,62.8686,67.46379,45.57531,33.16107,25.56085,31.64118,53.42,172.41,63.23795,57.56392,34.20638,104.2912,51.4165,74.09348,34.580040000000004,92.64796,93.72598,91.57724,28.08
